gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Strn3_60536,232.1782976,-0.393580113,0.141958796,-2.772495425,0.00556283,0.22433922
Wdr5b_58414,150.7922028,-0.482901631,0.174235899,-2.771539243,0.005579195,0.22433922
Chd1_64547,467.0783995,-0.322511783,0.116422685,-2.770179915,0.005602534,0.224478821
Stx4a_65604,785.6240614,0.42144226,0.152355185,2.766182586,0.005671677,0.22644621
Rffl_56434,170.5709614,0.588313978,0.212867786,2.763752974,0.005714078,0.2273358
Ercc5_73312,126.7611786,-0.536730185,0.194570945,-2.758532037,0.005806161,0.230188832
Scn1b_73068,94.21382247,0.849435024,0.308143435,2.756622168,0.005840179,0.230727917
Vegfd_61593,221.1858277,-0.604686167,0.219459178,-2.755346909,0.005862993,0.230822172
Oxnad1_66699,232.2594559,-0.687949879,0.249936241,-2.752501508,0.005914187,0.232029179
Cfhr2_77124,560.8516913,-0.799393085,0.291154903,-2.745593764,0.00604015,0.234528041
Cfl2_77297,2619.245761,-0.34402129,0.12524038,-2.746887947,0.006016369,0.234528041
Znrf1_76179,294.475965,-0.394760665,0.143749739,-2.74616614,0.006029622,0.234528041
Gm10273_73758,156.1053593,0.599382809,0.218711652,2.740516127,0.006134277,0.234599765
Gstp1_64006,613.7812128,0.614842136,0.224774438,2.735373926,0.006230945,0.234599765
Hirip3_67243,70.09017039,0.49268998,0.180106931,2.735541469,0.006227774,0.234599765
Larp4_62814,437.2618335,0.348669979,0.127318128,2.738572934,0.006170647,0.234599765
Ppp1r2_66828,1366.10989,-0.533407859,0.195057956,-2.734612159,0.006245381,0.234599765
Psmb6_69968,2146.368325,0.359166217,0.131471144,2.731901513,0.006296996,0.234599765
Pura_57814,138.5332103,0.479176539,0.175245577,2.734314602,0.006251029,0.234599765
Serping1_60470,1658.539699,-0.56991252,0.207669729,-2.744321584,0.006063611,0.234599765
Sntb2_81964,194.1304912,-0.535563305,0.19609646,-2.731121741,0.006311915,0.234599765
Tmem117_56678,157.9868533,-0.915336294,0.33392841,-2.741115361,0.006123101,0.234599765
