gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Suco_77414,539.5306714,-0.29742909,0.097427349,-3.052829556,0.002266947,0.094531033
Trp53inp2_63824,913.3846296,-0.492859347,0.162024403,-3.041883422,0.002351029,0.094531033
Zfp62_70395,330.33338,-0.530935253,0.173848249,-3.054015525,0.002258004,0.094531033
Zfp788_53834,156.3444298,-0.652197315,0.214564302,-3.039635712,0.002368645,0.094531033
Kdm5b_65571,256.6536349,-0.364325037,0.120018329,-3.0355783,0.002400749,0.094811722
Spred1_58716,1667.894531,0.436045326,0.143652097,3.035426112,0.002401961,0.094811722
Dennd5a_61918,347.0385889,-0.421079976,0.13925514,-3.023802027,0.002496197,0.095675503
Erf_60406,369.6644518,-0.606309959,0.200423243,-3.02514793,0.002485115,0.095675503
Gbf1_64944,514.1044528,-0.525097922,0.173595111,-3.02484281,0.002487624,0.095675503
Mast2_67049,448.0407078,-0.468801781,0.154737209,-3.029664184,0.002448258,0.095675503
Napsa_70047,385.434892,0.567543419,0.187655723,3.024386417,0.00249138,0.095675503
Wbp11_79167,533.9574929,-0.536511946,0.177260467,-3.026686974,0.002472499,0.095675503
Tipin_30930,306.0245018,-0.445744007,0.147734099,-3.017204618,0.002551175,0.097312623
Arhgap5_72704,436.3092979,-0.6921298,0.230098039,-3.007977824,0.002629923,0.097734036
Dip2c_59563,253.0576347,-0.653585175,0.217335703,-3.007260961,0.002636134,0.097734036
Foxj3_30348,732.0256416,-0.293360587,0.097351683,-3.013410541,0.002583292,0.097734036
Glod4_65415,505.6363172,-0.551254819,0.183165901,-3.009593035,0.002615979,0.097734036
Hs3st1_55052,193.8806563,-0.665803627,0.221296505,-3.008649541,0.002624116,0.097734036
Prps2_55189,164.9838974,-0.692106382,0.229919591,-3.010210567,0.002610666,0.097734036
Tatdn2_72851,260.7936674,-0.49605312,0.165178065,-3.003141616,0.002672081,0.098605988
Bpnt1_74220,251.1252682,-0.463604527,0.15511101,-2.98885635,0.002800238,0.099764584
Calr_69204,981.1397344,-0.603251671,0.20192851,-2.987451695,0.002813137,0.099764584
Cdc27_58942,372.2516059,-0.616877694,0.206539695,-2.986727046,0.002819814,0.099764584
Cyb5b_55485,5673.48639,0.330821563,0.110680162,2.988986978,0.002799041,0.099764584
Madd_71556,162.9861505,0.635801871,0.212351852,2.994096189,0.002752592,0.099764584
Maoa_30665,301.3132317,-0.552287392,0.184624755,-2.991404872,0.00277697,0.099764584
Nup98_65724,577.1676897,-0.613663608,0.20495605,-2.994122928,0.00275235,0.099764584
Topors_73469,472.368767,-0.423793079,0.141940531,-2.98570871,0.00282922,0.099764584
Usp53_70008,438.2437741,-0.380960229,0.12745748,-2.988920139,0.002799653,0.099764584
Zfp609_57003,617.5640041,-0.3442906,0.114844522,-2.997884399,0.002718608,0.099764584
Ctdsp1_77940,2433.846399,-0.399259434,0.133802941,-2.983936152,0.002845661,0.099900345
Map4k5_66810,242.0070321,0.321711336,0.107875723,2.982240372,0.002861472,0.099984971
Mapre1_56020,1727.820271,-0.296482609,0.099458103,-2.980979931,0.002873276,0.099984971
Bloc1s6_75600,238.5062424,0.367505205,0.123432721,2.977372633,0.002907304,0.10002429
Btbd1_81891,1219.688416,-0.408533888,0.137123682,-2.979309508,0.002888988,0.10002429
Calu_72157,2548.359563,-0.427831291,0.143977091,-2.971523363,0.002963263,0.10002429
Creb1_64373,288.8072748,-0.368690419,0.123948542,-2.97454422,0.002934242,0.10002429
Fbxo8_67408,316.0007921,-0.565253191,0.190333616,-2.969802195,0.002979916,0.10002429
Map4k3_61684,772.5491045,-0.387323785,0.130530745,-2.967299283,0.003004284,0.10002429
Nbeal1_63407,1085.613505,-0.63722649,0.214806589,-2.966512775,0.003011978,0.10002429
Pggt1b_61973,162.5322567,0.428324146,0.143937593,2.975762886,0.002922607,0.10002429
Phka1_31024,175.4325707,-0.610233769,0.205521997,-2.96918957,0.002985863,0.10002429
Polr2m_78508,2020.022052,-0.336807246,0.113540739,-2.966399969,0.003013084,0.10002429
Smarca2_65283,781.2869653,-0.515611332,0.173605436,-2.970018365,0.002977819,0.10002429
Nub1_75989,1199.479984,-0.335425083,0.113176275,-2.963740258,0.003039247,0.100075094
Tma7_68038,1603.13795,-0.554666975,0.187154804,-2.963680129,0.003039841,0.100075094
Acot13_55305,8155.492874,-0.697646217,0.235598534,-2.961165361,0.003064773,0.100478976
Marcks_57558,1080.988391,0.552309847,0.186825519,2.956286967,0.003113672,0.101662046
Dync1li1_59417,925.8529415,-0.531400678,0.17988487,-2.954115474,0.003135667,0.101960566
Zfp992_80059,306.0799869,-0.872643163,0.295638096,-2.951727716,0.003160014,0.102332877
Cebpz_30237,477.415445,-0.326712981,0.110738555,-2.950309229,0.00317456,0.10238602
Sh3pxd2a_56753,464.1209942,-0.679163169,0.230551937,-2.945814194,0.003221058,0.103465086
Hnrnpf_67856,297.402035,-0.684222109,0.232371587,-2.944517091,0.003234591,0.10348082
Mapk1ip1l_31436,402.1699905,-0.369727627,0.125722841,-2.940815088,0.003273499,0.103582743
Nfe2l1_65135,2168.148164,-0.352013004,0.119712391,-2.940489286,0.003276943,0.103582743
Prep_57932,775.948786,0.339686829,0.115512435,2.940694909,0.003274769,0.103582743
Olfml3_69716,223.1260363,0.581863491,0.198194296,2.935823599,0.003326634,0.104581311
Ptpn1_70837,505.058903,0.461782596,0.157333597,2.935053962,0.003334897,0.104581311
Ubald2_71680,466.2175997,-0.503538113,0.171789022,-2.931142552,0.003377178,0.105490267
Atf1_29064,341.1948847,-0.499768372,0.171016699,-2.922336681,0.003474158,0.106837082
Gadd45b_31606,848.953509,-0.463242075,0.158496592,-2.922725774,0.00346982,0.106837082
Mbtps2_31705,169.1278362,-0.547826283,0.18727921,-2.925184727,0.003442518,0.106837082
Pak2_58714,468.5100094,-0.429643109,0.146956764,-2.92360214,0.003460067,0.106837082
Cnot2_66757,365.8364852,-0.426160176,0.146138083,-2.916147294,0.003543832,0.108558917
Alyref_79169,220.807171,0.619753015,0.212658216,2.914314936,0.003564701,0.108778219
Wapl_67024,175.6684673,-0.507106013,0.174335773,-2.908789199,0.003628314,0.110295191
Exosc7_76677,769.3695037,0.424165851,0.145884577,2.907544162,0.003642789,0.110312551
Nipal3_72975,158.8168122,-0.518868111,0.178778977,-2.90228817,0.003704476,0.11175404
Nek1_66022,297.017944,-0.415120052,0.143128435,-2.900332508,0.00372767,0.112027779
Psmc2_60765,1614.889845,-0.399752124,0.13800169,-2.896719041,0.003770873,0.112898514
Mia2_65179,483.338697,-0.387929922,0.134028842,-2.894376428,0.003799124,0.112953133
Tubgcp5_63771,338.250319,-0.399570199,0.138058594,-2.89420736,0.00380117,0.112953133
Zfp654_71240,283.8474312,-0.467677271,0.1617899,-2.890645647,0.003844513,0.113814811
Rcn3_77741,162.6269941,0.773989393,0.268236629,2.885472415,0.003908267,0.115272086
Kmt5a_66560,2950.604758,-0.462647112,0.160413924,-2.884083264,0.003925549,0.115276957
Snx13_32157,1948.48626,-0.374715669,0.129968509,-2.883126629,0.003937491,0.115276957
Iars2_32098,1117.483267,0.336878851,0.116937523,2.880844772,0.003966109,0.115687905
Abcd1_73214,467.7662442,-0.39449231,0.137055697,-2.878335727,0.003997794,0.116184982
Sorbs1_80288,3667.911591,-0.450481937,0.156728491,-2.874282363,0.004049468,0.117257209
Luc7l2_63745,1818.719891,-0.392545695,0.136697144,-2.871645182,0.004083412,0.11738329
Ppp2r5e_31496,297.0647767,-0.466203926,0.162295906,-2.872555057,0.004071671,0.11738329
Csde1_62503,1249.592917,-0.572146324,0.199389152,-2.869495751,0.004111269,0.117757418
Mbnl1_65497,725.693993,-0.71421846,0.249091095,-2.867298246,0.004139927,0.117812123
Mum1_72850,275.2462497,-0.438266991,0.152862176,-2.867072837,0.004142877,0.117812123
Chpt1_64671,478.5001136,-0.472205087,0.165088355,-2.860317359,0.004232173,0.119921631
Azi2_73428,531.1234484,-0.471302723,0.165182278,-2.853228134,0.004327754,0.121760286
Zfp386_57297,380.2942098,-0.677560934,0.237395616,-2.854142572,0.004315316,0.121760286
Hp1bp3_77815,1939.198701,-0.326415521,0.114468418,-2.851577118,0.004350293,0.121961931
Trip12_71003,668.1406157,-0.37675085,0.132688241,-2.839368797,0.004520288,0.126281567
Txnrd1_72590,545.8137631,0.504095066,0.178011375,2.831813784,0.00462848,0.128850374
Usp46_75574,203.8870945,-0.457475811,0.161675733,-2.829588602,0.004660789,0.129296161
Ccng1_30735,6137.300252,-0.387113885,0.137003577,-2.825575023,0.004719583,0.129445446
Lmna_72278,169.7376948,0.533108524,0.188621853,2.826334887,0.004708401,0.129445446
Parp3_70007,194.5397975,0.532389585,0.188471723,2.824771684,0.004731432,0.129445446
Tubb5_63946,10562.84731,0.500493236,0.177175688,2.824841495,0.004730401,0.129445446
Wdtc1_61331,312.9400842,-0.499722254,0.17714155,-2.821033541,0.00478692,0.130513476
Jmjd1c_60870,903.3696228,-0.322954791,0.114564562,-2.818976356,0.004817707,0.13090303
Clec16a_64077,239.4969092,0.3189498,0.113188926,2.817853404,0.004834588,0.130913376
Ctsf_59908,165.0710798,-0.782944261,0.277971741,-2.81663258,0.004853001,0.130964996
Stt3b_61540,1227.669834,-0.332129707,0.118027823,-2.813995038,0.004892998,0.131152193
Taf2_59526,297.2160679,-0.504046676,0.179084286,-2.814577919,0.004884134,0.131152193
